LibraryName	DBS-ID	RS	OCLCRegistry	OCLC	LibraryID
Katholische Öffentliche Bücherei Reichmannsdorf	QW347	94710220220			210050
Katholische Öffentliche Bücherei Remblinghausen	PF845	59580032032			206763
Katholische Öffentliche Bücherei Retzstadt	PM574	96775625175			210188
Katholische öffentliche Bücherei Ried	RK755	66310004004			204436
Katholische Öffentliche Bücherei Rieden	SK703	96790143143			210172
Katholische Öffentliche Bücherei Riedenberg	PL259	96725606145			210376
Katholische Öffentliche Bücherei Rieneck	NM647	96770177177			210377
Katholische Öffentliche Bücherei Rimbacher Bücherwelt St. Elisabeth Rimbach	SU342	64310019019			207066
Katholische Öffentliche Bücherei Rimpar	PM677	96790180180			210143
Katholische Öffentliche Bücherei Rinchnach	QH902	92760139139			209898
Katholische Öffentliche Bücherei Rommerz	LO361	66310018018			204424
Katholische Öffentliche Bücherei Rothenbuch	PM616	96710148148			206991
Katholische Öffentliche Bücherei Rottenbauer	PM690	96630000000			210135
Katholische Öffentliche Bücherei Roßbrunn	TJ832	96790204204			210199
Katholische Öffentliche Bücherei Ruderatshofen	RG526	97775752167			209189
Katholische Öffentliche Bücherei Ruderatshofen	RG526	97775752167			209190
Katholische Öffentliche Bücherei Ruhstorf	RZ093	92750145145			209846
Katholische Öffentliche Bücherei Rück-Schippach	SL409	96760121121			206977
Katholische Öffentliche Bücherei Rüdigheim	QP758	65340001001			204324
Katholische Öffentliche Bücherei Rütschenhausen	SB625	96780192192			210296
Katholische Öffentliche Bücherei Röttbach	PM628	96775620151			210400
Katholische Öffentliche Bücherei Sailauf	PM707	96710150150			207001
Katholische Öffentliche Bücherei Sailauf	PM707	96710150150			207002
Katholische Öffentliche Bücherei Salvator	QC217	81365001088			207852
Katholische Öffentliche Bücherei Salz	NM659	96730114114			210303
Katholische Öffentliche Bücherei Sambach	NS487	94710172172			210072
Katholische Öffentliche Bücherei Sand	SU718	96740195195			210285
Katholische Öffentliche Bücherei Sandbach	SA116	92750154154			209934
Katholische Öffentliche Bücherei Schmerlenbach	NM829	96710130130			206960
Katholische Öffentliche Bücherei Schmidgaden	SD610	93760159159			209704
Katholische Öffentliche Bücherei Schmidmühlen	NZ477	93710148148			209653
Katholische Öffentliche Bücherei Schnackenwerth	NS955	96780193193			210234
Katholische Öffentliche Bücherei Schneeberg/Unterfranken	SK739	96760156156			207014
Katholische Öffentliche Bücherei Schondra	PM902	96725606149			210378
Katholische Öffentliche Bücherei Schongau	QX078	91900148148			209133
Katholische Öffentliche Bücherei Schraudenbach	NM805	96780193193			210228
Katholische Öffentliche Bücherei Schrobenhausen	QX066	91850158158			209043
Katholische Öffentliche Bücherei Schwalldorf	NF487	84165003036			207667
Katholische Öffentliche Bücherei Schwarzach	SU743	96750165165			210222
Katholische Öffentliche Bücherei Schwarzbach	QL952	66310013013			204432
Katholische Öffentliche Bücherei Schwemmelsbach	NF013	96780192192			210295
Katholische Öffentliche Bücherei Schönau	NE835	96735635163			210329
Katholische Öffentliche Bücherei Schönebürg	QC709	84265009108			209314
Katholische Öffentliche Bücherei Seeliger Nikolaus Groß	RS856	59110000000			204990
Katholische Öffentliche Bücherei Seibranz	QC527	84360010010			209297
Katholische Öffentliche Bücherei Seifriedsburg	QH379	96770131131			210357
Katholische Öffentliche Bücherei Seubersdorf	PG783	93730160160			209674
Katholische Öffentliche Bücherei Simmern/Westerwald	NZ519	71435004071			206420
Katholische Öffentliche Bücherei Sinzing-Viehhausen	RX709	93750199199			209771
Katholische Öffentliche Bücherei Sommerach	NW488	96755619169			210209
Katholische Öffentliche Bücherei St. Bernhard Brual	RA202	34540044044			203688
Katholische Öffentliche Bücherei St. Adalbero	PL120	96630000000			210126
Katholische Öffentliche Bücherei St. Agnes	QH094	33545407018			203817
Katholische Öffentliche Bücherei St. Agnes	SD191	34600002002			205551
Katholische Öffentliche Bücherei St. Alban	NF785	100450113113			207240
Katholische Öffentliche Bücherei St. Alban Bodenheim	PG448	73395002006			206305
Katholische Öffentliche Bücherei St. Alban Mainz	PG515	73150000000			206264
Katholische Öffentliche Bücherei St. Albanus Herlikofen	TA596	81365007065			207875
Katholische Öffentliche Bücherei St. Albertus Gießen	PG369	65310005005			204332
Katholische Öffentliche Bücherei St. Albertus Magnus	SX557	81160019019			207909
Katholische Öffentliche Bücherei St. Alexander	RD173	34590033033			205506
Katholische Öffentliche Bücherei St. Alexander	RD513	34545405002			205700
Katholische öffentliche Bücherei St. Alexius Benhausen	BA433	57740032032			204081
Katholische Öffentliche Bücherei St. Alfons	PL119	96630000000			210129
Katholische Öffentliche Bücherei St. Andreas	FU360	66310009009			204401
Katholische Öffentliche Bücherei St. Andreas	TA432	66310009009			204402
Katholische Öffentliche Bücherei St. Andreas	RD549	34545402001			205687
Katholische Öffentliche Bücherei St. Andreas	RL490	100450114114			207231
Katholische Öffentliche Bücherei St. Andreas	AN925	93765341112			209703
Katholische Öffentliche Bücherei St. Andreas	PA987	94780139139			210081
Katholische Öffentliche Bücherei St. Andreas Groß-Bieberau	SP356	64320009009			207042
Katholische Öffentliche Bücherei St. Anna	QQ143	51120000000			205197
Katholische Öffentliche Bücherei St. Anna	QZ099	71435004052			206417
Katholische Öffentliche Bücherei St. Anna	SZ141	59580008008			206768
Katholische Öffentliche Bücherei St. Anna	GG082	84375006104			207757
Katholische Öffentliche Bücherei St. Anna	PN712	73345006015			208184
Katholische Öffentliche Bücherei St. Anna	NU848	94610000000			210032
Katholische öffentliche Bücherei St. Anna - Ablach	KR725	84375006065			207762
Katholische öffentliche Bücherei St. Anna Poxdorf	PF554	94745425160			209508
Katholische Öffentliche Bücherei St. Anton	RZ809	91610000000			208840
Katholische Öffentliche Bücherei St. Anton	QH835	93620000000			209742
Katholische Öffentliche Bücherei St. Anton	QH951	92620000000			209820
Katholische Öffentliche Bücherei St. Antonius	TK800	34545401007			203691
Katholische Öffentliche Bücherei St. Antonius	QL927	66310003003			204437
Katholische Öffentliche Bücherei St. Antonius	PU106	51190000000			205115
Katholische Öffentliche Bücherei St. Antonius	SB476	51700040040			205264
Katholische Öffentliche Bücherei St. Antonius	SQ543	51660012012			205293
Katholische Öffentliche Bücherei St. Antonius	NW737	59580028028			206785
Katholische Öffentliche Bücherei St. Antonius Abbas	SQ300	51130000000			205045
Katholische Öffentliche Bücherei St. Antonius Einsiedler Heggen	NT017	59660012012			206543
Katholische Öffentliche Bücherei St. Antonius Estringen	RA093	34540032032			205681
Katholische Öffentliche Bücherei St. Antonius Eversen	AS554	57620028028			204072
Katholische Öffentliche Bücherei St. Antonius Grevenstein	TK228	59580032032			206758
Katholische Öffentliche Bücherei St. Antonius Hillmicke	SP812	59660028028			206557
Katholische Öffentliche Bücherei St. Antonius Himmighausen	SS515	57620028028			204074
Katholische Öffentliche Bücherei St. Antonius Lohne	RB103	34560025025			205692
Katholische Öffentliche Bücherei St. Antonius Menne	NS980	57620036036			204236
Katholische Öffentliche Bücherei St. Antonius Remsede	RD197	34590005005			205528
Katholische Öffentliche Bücherei St. Antonius Voxtrup	RD185	34040000000			205501
Katholische Öffentliche Bücherei St. Augustin	RZ792	91610000000			208842
Katholische Öffentliche Bücherei St. Augustinus-Monika	SP216	59540032032			206604
Katholische Öffentliche Bücherei St. Aureus und St. Justina Bingen-Büdesheim	RT642	73390005005			206313
Katholische Öffentliche Bücherei St. Balbina	QZ567	53340036036			205921
Katholische Öffentliche Bücherei St. Barbara	SL094	51170000000			205053
Katholische Öffentliche Bücherei St. Barbara	SX429	51190000000			205119
Katholische Öffentliche Bücherei St. Barbara Langeneicke	NY461	59740020020			206738
Katholische Öffentliche Bücherei St. Barbara Oberbexbach	RX734	100450111111			207238
Katholische Öffentliche Bücherei St. Bartholomäus	PZ987	34545401060			203684
Katholische Öffentliche Bücherei St. Bartholomäus	SK107	73405001011			207343
Katholische Öffentliche Bücherei St. Bartholomäus	NC772	83175013093			208233
Katholische Öffentliche Bücherei St. Bartholomäus Biblis	QM178	64310003003			207494
Katholische Öffentliche Bücherei St. Bartholomäus Dilsberg	QK820	82265005056			207514
Katholische Öffentliche Bücherei St. Bartholomäus Meggen	NW944	59660020020			206527
Katholische Öffentliche Bücherei St. Bartholomäus Senne	NH988	57110000000			204146
Katholische Öffentliche Bücherei St. Bartholomäus Zornheim	PQ769	73395006067			206287
Katholische Öffentliche Bücherei St. Benedikt	RB024	34545405031			205698
Katholische Öffentliche Bücherei St. Benedikt	HA115	81365003046			207868
Katholische Öffentliche Bücherei St. Benedikt Eisenharz	GJ996	84360094094			209259
Katholische Öffentliche Bücherei St. Blasius	NA805	83155003020			208391
Katholische Öffentliche Bücherei St. Bonifatius	NP619	34550014014			203623
Katholische öffentliche Bücherei St. Bonifatius	RD333	57740032032			204084
Katholische Öffentliche Bücherei St. Bonifatius	RT551	66310009009			204398
Katholische Öffentliche Bücherei St. Bonifatius	QG521	51130000000			205006
Katholische Öffentliche Bücherei St. Bonifatius	QN961	34530011011			205616
Katholische Öffentliche Bücherei St. Bonifatius	PB426	73380017017			207356
Katholische Öffentliche Bücherei St. Bonifatius Gießen	PQ708	65310005005			204334
Katholische Öffentliche Bücherei St. Bonifatius Ober-Abtsteinach	SQ749	64310001001			207555
Katholische Öffentliche Bücherei St. Bonifatius Riedstadt-Goddelau	BR645	64330011011			207048
Katholische Öffentliche Bücherei St. Bonifatius Worms-Abenheim	QM038	73190000000			207437
Katholische Öffentliche Bücherei St. Bonifaz - St. Georg	SM028	93620000000			209739
Katholische Öffentliche Bücherei St. Bruno	PH052	53150000000			205797
Katholische Öffentliche Bücherei St. Burkard	NM830	96630000000			210132
Katholische Öffentliche Bücherei St. Carolus Diersburg	PP133	83175010047			208243
Katholische Öffentliche Bücherei St. Christoph Neu-Isenburg - Gravenbruch	NN974	64380009009			206868
Katholische Öffentliche Bücherei St. Christophorus Alsfeld	SU354	65350001001			204466
Katholische Öffentliche Bücherei St. Christophorus Hirschberg	NC954	59740044044			206732
Katholische Öffentliche Bücherei St. Christophorus Wattenheim	SZ207	64310003003			207493
Katholische Öffentliche Bücherei St. Clemens	SE201	51190000000			205120
Katholische Öffentliche Bücherei St. Clemens	RB140	34590004004			205524
Katholische Öffentliche Bücherei St. Clemens	SS710	53780004004			205856
Katholische Öffentliche Bücherei St. Clemens	QA282	53700032032			205973
Katholische Öffentliche Bücherei St. Cornelius und Cyprianus	QF504	55660052052			205461
Katholische Öffentliche Bücherei St. Cosmas u. Damian, Bödefeld	SK521	59580040040			206536
Katholische Öffentliche Bücherei St. Cosmas und Damian	SA006	83165005038			208414
Katholische Öffentliche Bücherei St. Cosmas und Damian Gau-Algesheim	SQ555	73395003019			206323
Katholische Öffentliche Bücherei St. Crutzen	NH319	64340008008			206840
Katholische Öffentliche Bücherei St. Cyriak	QX479	83265002017			208288
Katholische Öffentliche Bücherei St. Cyriak Unzhurst	NU277	82165002041			208258
Katholische Öffentliche Bücherei St. Cyriakus Berghausen	PF596	59580040040			206539
Katholische Öffentliche Bücherei St. Cyriakus Habitzheim	QM208	64320017017			207091
Katholische Öffentliche Bücherei St. Cäcilia Nothberg	QF991	53340012012			205937
Katholische Öffentliche Bücherei St. Dionysius	SY331	51130000000			205040
Katholische Öffentliche Bücherei St. Dionysius	RT885	51120000000			205205
Katholische Öffentliche Bücherei St. Dionysius	SR286	55660068068			205452
Katholische Öffentliche Bücherei St. Dionysius	RA056	34590008008			205527
Katholische Öffentliche Bücherei St. Dionysius	TJ042	72335005041			206232
Katholische Öffentliche Bücherei St. Dionysius	QZ063	64360008008			207182
Katholische Öffentliche Bücherei St. Dionysius Rahrbach	SN388	59660016016			206541
Katholische Öffentliche Bücherei St. Dionysius Sandebeck	NS293	57620032032			204060
Katholische Öffentliche Bücherei St. Elisabeth	NU708	31590017017			204213
Katholische Öffentliche Bücherei St. Elisabeth	RU038	51130000000			205013
Katholische Öffentliche Bücherei St. Elisabeth	QQ179	51120000000			205198
Katholische Öffentliche Bücherei St. Elisabeth	QF462	55540044044			205491
Katholische Öffentliche Bücherei St. Elisabeth	QW207	97610000000			208998
Katholische Öffentliche Bücherei St. Elisabeth	PL089	96630000000			210133
Katholische Öffentliche Bücherei St. Elisabeth Laubach	QM464	65310010010			204331
Katholische Öffentliche Bücherei St. Elisabeth Sudhagen	NY345	57740020020			204090
Katholische Öffentliche Bücherei St. Elisabeth-Kareth	NR732	93750165165			209764
Katholische Öffentliche Bücherei St. Familia	TE243	64350006006			206882
Katholische Öffentliche Bücherei St. Felix und Adauctus	NZ945	84365001032			209292
Katholische Öffentliche Bücherei St. Florin	QZ373	71415007131			206429
Katholische Öffentliche Bücherei St. Franziskus	SL215	59110000000			204986
Katholische Öffentliche Bücherei St. Franziskus	RU014	51130000000			205039
Katholische Öffentliche Bücherei St. Franziskus	SK971	51120000000			205211
Katholische Öffentliche Bücherei St. Gallus	NM040	83155003064			208375
Katholische Öffentliche Bücherei St. Gallus	TH608	84365003039			209271
Katholische Öffentliche Bücherei St. Gallus	TD858	84360052052			209284
Katholische Öffentliche Bücherei St. Gallus Alzey-Weinheim	PQ757	73310003003			206275
Katholische Öffentliche Bücherei St. Gallus Medienzentrum Max-Planck-Schule Groß-Umstadt	GU648	64320010010			207085
Katholische Öffentliche Bücherei St. Georg	NX638	51540044044			205176
Katholische Öffentliche Bücherei St. Georg	RS707	34540054054			205665
Katholische Öffentliche Bücherei St. Georg	PB967	73375003077			207431
Katholische Öffentliche Bücherei St. Georg	SK053	73130000000			208188
Katholische Öffentliche Bücherei St. Georg	SA003	83265001027			208303
Katholische Öffentliche Bücherei St. Georg	TH712	83255005024			208362
Katholische Öffentliche Bücherei St. Georg	RZ329	97610000000			209000
Katholische Öffentliche Bücherei St. Georg	NS359	97795722203			209096
Katholische Öffentliche Bücherei St. Georg	TJ431	84265006087			209300
Katholische Öffentliche Bücherei St. Georg	QW943	95710136136			209581
Katholische Öffentliche Bücherei St. Georg Bingen-Sponsheim	SE432	73390005005			206310
Katholische Öffentliche Bücherei St. Georg Fredeburg	NF736	59580040040			206535
Katholische Öffentliche Bücherei St. Georg Kluse-Steinbild	RD422	34545401025			203682
Katholische Öffentliche Bücherei St. Georg Mainz-Bretzenheim	NG340	73150000000			206257
Katholische Öffentliche Bücherei St. Georg Nieder-Olm	SD907	73315001051			206282
Katholische Öffentliche Bücherei St. Georg und Jakobus Isny	DP883	84360049049			209276
Katholische Öffentliche Bücherei St. Gereon Nackenheim	PG473	73395002039			206308
Katholische Öffentliche Bücherei St. Gertrud	QB687	96610000000			206947
Katholische Öffentliche Bücherei St. Gertrud Leimersheim	QQ301	73345006016			208185
